id,pack_type,extra_time,extra_flow,pack_change,contract,loss
2523,1,364.6666667,79.61612972,0,1,1
2524,1,700.5,78.68484384,1,1,0
2525,1,337.15,-44.06595681,0,1,1
2526,1,508.6666667,-127.5054182,0,1,0
2527,1,219.1666667,-177.1013351,0,0,1
2528,1,-30.33333333,-60,0,0,1
2529,1,565.7,-41.09253433,0,0,1
2530,1,2356,-60,0,0,1
2531,1,-6.166666667,-38.13509178,0,0,1
2532,1,20,-60,0,0,1
2533,1,431.2,-60,0,0,1
2534,1,26.16666667,-82.97765806,0,0,1
2535,1,-184.3333333,-59.8948691,0,0,1
2536,1,734.8333333,-160.3597866,0,0,1
2537,1,1988.8,-60,0,0,1
2538,1,-43,-22.60095406,0,0,1
2539,1,-180.6666667,-58.26925564,0,0,1
2540,1,10,-60,0,0,1
2541,1,-346.5,-60,0,0,1
2542,2,2420.666667,-626.060137,0,1,0
2543,1,2.666666667,-59.57014309,0,0,1
2544,1,-47.5,-213.5325584,0,0,1
2545,1,-64.66666667,-54.77958948,0,0,1
2546,1,199.8333333,-74.0256495,0,0,1
2547,1,299.3833333,-40.51340081,0,0,1
2548,1,-357.5,-59.47258342,0,0,1
2549,1,241,-19.48037449,0,1,0
2550,1,-239.5,-59.8305188,0,0,1
2551,1,-179,-54.78691832,0,0,1
2552,1,91.16666667,-58.29333435,0,0,1
2553,1,129.3166667,-25.28767525,0,0,1
2554,1,252.8333333,-122.5564577,0,0,1
2555,1,-105.1666667,423.9125481,0,0,1
2556,1,-378.6666667,-6.899552504,0,0,1
2557,1,407.5,-30.13465228,0,1,0
2558,1,-200,-22.54157305,0,0,1
2559,1,-133.1666667,-57.34274458,0,0,1
2560,1,-50,-101,0,0,1
2561,1,-199.6666667,-60,0,0,1
2562,1,33.58333333,-52.4360772,0,0,1
2563,1,-172,-59.95008581,0,0,1
2564,1,65.5,-220.7442291,0,0,1
2565,1,378.1666667,8.413191001,0,0,1
2566,1,-346.6666667,-75.63272874,0,1,1
2567,1,-5.833333333,-125.7594201,0,0,1
2568,1,403.5333333,-19.42527103,0,0,1
2569,1,339.1666667,242.0874087,0,1,0
2570,2,674.1666667,103.8356806,0,1,0
2571,1,864.85,44.79156876,0,1,1
2572,1,928,14.21896879,0,1,0
2573,1,16.83333333,-42.82757621,0,0,0
2574,1,1009,-15.95829754,0,1,0
2575,1,-4.166666667,143.1443562,0,1,0
2576,1,458.6666667,-76.53411007,0,1,1
2577,1,-173.6666667,-59.58841486,0,0,1
2578,1,-330.1666667,37.96031527,0,0,0
2579,1,730,-137.7138901,0,0,1
2580,1,1770,-79.89489174,0,0,1
2581,1,285,135.8574552,0,0,1
2582,1,561,-140,0,0,1
2583,1,14.16666667,4.070022207,0,1,0
2584,2,1376.666667,204.8795663,0,1,0
2585,1,296.5166667,-114.6807741,1,1,1
2586,1,321.8333333,-29.01840337,0,0,1
2587,1,-34.33333333,-128.4043864,0,0,0
2588,1,-50,-490,0,0,1
2589,1,174.1666667,28.77123673,0,1,0
2590,1,229.1666667,-79.70667143,0,1,0
2591,1,-50,-52.64285421,0,1,1
2592,2,2455.5,83.50367466,0,1,0
2593,1,-200,-59.23411217,0,0,1
2594,1,1792.166667,-58.68853326,0,1,0
2595,1,166.8333333,22.53662322,0,1,1
2596,1,917,109.9748908,0,1,0
2597,1,490,-59.9641366,0,0,1
2598,1,50,-281.168129,0,0,1
2599,1,1469.333333,114.153591,0,1,0
2600,1,3817.75,-105.5902542,0,1,1
2601,1,-34.83333333,-251.1619579,0,1,1
2602,1,-200,-1798,0,0,1
2603,1,385.8333333,-43.27332576,0,0,1
2604,1,-92,-99.73383055,0,1,0
2605,1,420.1666667,-16.78044275,0,0,0
2606,2,1719.933333,141.3563973,0,1,1
2607,1,53.58333333,-22.93820689,0,1,1
2608,1,1386,189.600883,0,1,0
2609,1,-63.48333333,-22.16763182,0,0,1
2610,1,-338.8333333,-59.86719366,0,0,1
2611,1,562.3333333,1.884061519,0,0,0
2612,1,711,11.62740765,0,0,0
2613,1,205.6666667,22.12362009,0,1,1
2614,1,1175.5,104.1161232,1,1,0
2615,1,26.5,-282.2362558,0,1,1
2616,1,159.6666667,-51.76758634,0,0,1
2617,1,-37.33333333,-165.569433,1,1,0
2618,1,208.5,-2063.39506,0,1,1
2619,1,140.9833333,-25.69566397,0,1,1
2620,1,196.8333333,27.24088489,0,1,0
2621,2,940.9,88.24777823,0,1,1
2622,1,855.3333333,-92.01110532,0,1,0
2623,2,-655.1666667,-504.2324344,0,1,1
2624,1,-187.1666667,-59.66518936,0,0,1
2625,1,530.5,228.3028044,0,0,0
2626,1,613.5,-42.03632621,0,0,1
2627,1,743.8333333,-22.17261566,0,0,1
2628,1,328.3333333,-86.47609745,0,1,1
2629,1,963,239.7709282,0,1,1
2630,1,632.3333333,295.9158201,0,0,1
2631,3,-0.333333333,-326.9515189,0,0,0
2632,1,-181.8333333,-1.795068121,0,0,1
2633,1,1012,0.576837099,0,1,1
2634,1,-380,-60,0,0,1
2635,1,885.1666667,7.546878476,0,1,1
2636,1,87.66666667,-77.76427949,0,1,0
2637,1,1991,-34.74433374,0,0,1
2638,1,354.9,-59.34647326,0,0,1
2639,1,1438,-44.36426274,0,0,1
2640,1,-80,-59.8661747,0,0,1
2641,1,1024.333333,43.30096769,0,0,1
2642,1,3.333333333,-57.66195639,0,0,1
2643,1,-372.6666667,-60,0,0,1
2644,1,-182.8333333,-59.98647671,0,0,1
2645,1,-24.33333333,-103.0990246,0,0,1
2646,1,564.6666667,-59.95388689,0,0,1
2647,1,1046.166667,-79.07392708,0,0,1
2648,1,-45.83333333,554.8436734,0,0,1
2649,1,-277.3333333,-54.96017637,0,0,1
2650,1,12.16666667,-57.03807418,0,1,1
2651,1,1543.833333,126.9112851,0,0,0
2652,1,170,-44.29898605,0,0,1
2653,1,7.833333333,-59.98952727,0,0,1
2654,1,-59,-59.83975567,0,0,1
2655,1,3980.166667,-41.09699544,0,0,1
2656,1,818.3,-57.74738741,0,0,1
2657,1,3654.166667,-60,0,0,1
2658,1,-50,-489,0,0,1
2659,1,-50,-1708,0,0,1
2660,1,1469,-60,0,0,1
2661,1,-34.83333333,-59.58671344,0,0,1
2662,1,1283.5,-60,0,0,1
2663,1,-159.2833333,-21.90962228,0,0,1
2664,1,1857,-59.9993782,0,0,1
2665,1,-194.5,-59.59325814,0,0,1
2666,1,611.6666667,-77.88550722,0,0,1
2667,1,181.8333333,-44.99212418,0,0,1
2668,1,-368,-31.0686479,0,0,1
2669,1,107.5,-129.5566374,0,1,0
2670,1,-168.3333333,71.92405764,0,0,0
2671,1,51.68333333,-58.99653753,0,0,1
2672,1,-178.8333333,-59.87481181,0,0,1
2673,1,-46.66666667,-262.3449713,0,1,0
2674,1,-186.5,-59.95014191,0,0,1
2675,1,-83.96666667,-59.94124439,0,0,1
2676,1,-155.9666667,-59.9998971,0,0,1
2677,1,-159.8333333,-6.165634579,0,0,1
2678,1,-50,-1578,0,0,1
2679,2,4130.166667,-97.79274187,1,1,0
2680,1,491.3333333,-29.48480482,0,0,1
2681,2,711.6666667,174.3856399,0,1,1
2682,2,15.33333333,-506.3786808,0,1,1
2683,1,4,139.2765595,0,1,0
2684,1,775.6666667,236.6924455,0,1,0
2685,1,1966.5,103.0961195,0,1,0
2686,1,261.7,276.757978,0,1,1
2687,1,463.5,63.67166179,0,0,0
2688,1,421.8333333,141.8056548,0,0,0
2689,1,-308.6666667,-59.92272793,0,0,1
2690,1,-47,-60,0,0,1
2691,1,427.6666667,185.6762572,0,1,0
2692,1,-40,-59.9044528,0,0,1
2693,1,181,-31.89994208,0,1,1
2694,1,314.6666667,0.040141155,0,1,0
2695,1,1003.5,-150.4682625,0,0,0
2696,1,113.55,-147.4048192,0,0,1
2697,1,-368.8333333,-59.79747952,0,0,1
2698,1,-29.16666667,-274.9251333,0,1,1
2699,1,-223,-22.4600681,0,0,1
2700,1,130.3333333,-51.82954551,0,0,0
2701,1,-269.8333333,-59.8869661,0,0,1
2702,1,-127.6666667,-44.04392884,0,0,1
2703,1,-113.6666667,-52.68047248,0,0,1
2704,1,-28.83333333,-103.6612362,0,0,0
2705,1,-92,-59.94396381,0,0,1
2706,1,-49.83333333,-285.349143,0,0,1
2707,2,79.5,-75.14471452,0,1,0
2708,1,-148.3333333,-59.92873677,0,0,1
2709,1,-86.83333333,-40.8968235,0,0,1
2710,1,294.5,-64.87718787,0,1,0
2711,1,-113.5,-12.43524334,0,0,0
2712,1,635.6666667,-59.90752043,0,0,1
2713,1,70,395.793352,1,1,1
2714,1,-70.33333333,-31.00721819,0,0,1
2715,1,-116.5,-179.9733771,0,0,1
2716,1,-100.9166667,-46.17428424,0,0,1
2717,1,-224.3333333,-59.81033395,0,0,1
2718,1,-198.8333333,-60,0,0,1
2719,1,697.6666667,-50.45102553,0,0,1
2720,1,95,-41.7336618,0,0,1
2721,1,52.66666667,-231.837874,0,0,1
2722,1,489.6666667,-297.3758195,0,0,1
2723,1,96.5,195.7991604,0,0,0
2724,2,719.6666667,-51.49707739,0,1,0
2725,1,-50,-393,0,0,1
2726,1,1812.333333,-131.2659586,0,0,1
2727,1,96.16666667,-209.1853049,0,0,1
2728,1,1239,37.24402655,0,1,0
2729,1,-85.33333333,-59.86040818,0,0,1
2730,1,-75,46.28359016,0,0,1
2731,2,24.16666667,123.6957887,0,1,1
2732,1,-199.6666667,-60,0,0,1
2733,2,1432.833333,191.1962769,0,1,0
2734,1,664.8333333,-396.0927354,0,1,1
2735,1,138.5,-60.92649466,0,0,0
2736,1,-188.7666667,-42.21280575,0,0,1
2737,1,20.33333333,-46.34814324,0,0,0
2738,1,92.66666667,-40.16511913,0,0,0
2739,1,2296.833333,-47.31072802,0,1,0
2740,1,75.66666667,-13.72645041,0,1,0
2741,1,1152.483333,224.2974237,0,1,1
2742,1,5.333333333,-299.0663541,0,0,1
2743,1,-37.5,-274.268363,0,1,0
2744,1,-281.5,-59.75139483,0,0,1
2745,1,0,-114.402723,0,1,0
2746,1,4050.5,-299.5887293,0,0,1
2747,1,151.8333333,-15.1654213,0,1,1
2748,1,-44.5,-269.7562304,0,1,0
2749,1,117.3333333,432.1553781,0,1,0
2750,2,2595,449.7961297,0,1,1
2751,1,300.3333333,25.50467595,0,0,1
2752,1,-206.3333333,54.4206371,0,1,0
2753,1,98.33333333,-73.90010834,0,1,0
2754,2,908.3333333,-368.3511508,0,1,0
2755,1,-46.66666667,-140.2790809,0,1,1
2756,2,1150.166667,13.42279651,0,1,0
2757,2,-255.5,335.8934513,0,1,0
2758,1,371.5,184.733587,0,0,1
2759,1,-135.5,-59.99507904,0,0,1
2760,1,464.3333333,-172.7019205,0,1,1
2761,2,1676,-303.5261723,0,1,1
2762,2,29.33333333,-241.983139,0,1,1
2763,1,133.6666667,-39.95103319,0,1,1
2764,1,315.6666667,-13.86747287,0,1,1
2765,1,261,446.223347,0,1,0
2766,1,273.1666667,125.10614,0,1,0
2767,2,431.5333333,-286.3459423,0,1,1
2768,1,210.8333333,33.25981638,0,0,0
2769,1,108.6666667,-59.80356231,0,0,1
2770,1,254.8333333,-90.45807901,0,1,1
2771,1,2916,-14.31411171,0,0,1
2772,1,116.6166667,-24.85587748,0,0,1
2773,1,-372.6666667,-59.89568837,0,0,1
2774,1,-144.6666667,-59.18095779,0,0,1
2775,1,-277.6666667,-59.84473489,0,0,1
2776,1,-174.5,-10.30886638,0,0,1
2777,1,1050,-59.17367077,0,0,1
2778,1,160,-59.92261314,0,0,1
2779,1,-147.8333333,-58.4201964,0,0,1
2780,1,90.16666667,-60,0,0,1
2781,1,134.8333333,-59.96028432,0,0,1
2782,1,340,-60,0,0,1
2783,1,1516.333333,104.4319522,0,0,0
2784,1,90.16666667,-64.33700761,0,0,1
2785,1,-38.33333333,32.68584984,0,0,0
2786,1,1379.666667,64.43472228,0,0,0
2787,1,-25.5,-234.1788838,0,0,1
2788,1,490.3333333,-60,0,0,1
2789,1,36,-59.5333121,0,0,1
2790,1,2785,-77.22793102,0,1,1
2791,1,-133.1666667,-59.85850554,0,0,1
2792,1,1343.833333,-268.538641,0,1,0
2793,1,-26.5,-216.500488,0,0,1
2794,1,3,-54.01859641,0,0,1
2795,1,-130.1666667,-55.87357839,0,0,1
2796,1,-49.16666667,-209.3196418,0,0,1
2797,1,296.5166667,-38.97658877,0,0,1
2798,1,1099,-59.61040974,0,0,1
2799,1,-4.833333333,-40.4926792,0,1,1
2800,1,-199,-59.82144928,0,0,1
2801,1,869.8333333,56.4669362,0,1,0
2802,3,360.15,-279.8801165,0,1,1
2803,1,-170,-60,0,0,1
2804,1,1350,-80,0,0,1
2805,1,977.5,-40.66476484,0,0,1
2806,1,176.3166667,-59.79462632,0,0,1
2807,1,100,-299.7859297,0,0,1
2808,1,15.33333333,-180.2545131,0,0,1
2809,1,33.83333333,-271.4466735,1,1,0
2810,1,-40.66666667,-152.2244116,0,0,1
2811,1,144.8333333,-59.829551,0,0,1
2812,1,-97.16666667,-28.30520731,0,1,0
2813,1,987.8333333,-226.8916984,0,0,1
2814,1,376,-131.4402972,0,1,0
2815,1,212.3333333,-20.5339583,0,1,0
2816,1,-160,-60,0,0,1
2817,1,78,-35.98774866,0,0,1
2818,1,108.8333333,-59.95230675,0,0,1
2819,1,-49.16666667,-169.1003743,0,0,1
2820,1,462.6666667,25.17398297,0,1,0
2821,1,281.5,-40.02786507,0,1,0
2822,2,616,162.9356079,0,1,0
2823,1,-200,-1309,0,0,1
2824,1,-190,-59.99913406,0,0,1
2825,1,-81.83333333,-59.46352014,0,0,1
2826,1,-50,-1640,0,0,1
2827,1,376.6666667,82.00092973,0,0,1
2828,1,178.3333333,4.782007391,0,0,1
2829,1,-30.33333333,-59.83786798,0,0,1
2830,1,-29.66666667,-56.69858961,0,0,1
2831,1,130.3333333,10.39237969,1,1,0
2832,1,621.5,38.60330036,0,1,0
2833,1,-185,-50.87113804,0,0,1
2834,1,-78.16666667,-43.75430324,0,0,1
2835,1,115.1666667,-1.2372642,0,0,1
2836,2,48.36666667,-316.8907456,0,1,1
2837,1,536.6666667,-131.0729702,0,1,1
2838,1,411.4333333,-59.99121042,0,0,1
2839,1,-380,-53.47582579,0,0,1
2840,1,-120.5,-59.70309183,0,0,1
2841,1,538.3333333,-59.79334238,0,0,1
2842,1,-170.1666667,-60,0,0,1
2843,1,-200,-787,0,0,1
2844,1,9.5,-20.25021778,0,0,1
2845,1,-50,-299.6345196,0,0,1
2846,1,-194.6666667,-59.85130823,0,0,1
2847,1,-15.16666667,-31.57884156,0,0,1
2848,1,-58.83333333,-59.81208576,0,0,1
2849,1,-30,-275.4101048,0,0,1
2850,1,-136.6666667,-28.33379194,0,0,1
2851,1,8,-161.5323617,0,1,1
2852,2,1629.5,65.73838846,0,1,0
2853,1,188.5,64.00391116,0,1,0
2854,1,-20,-593,0,0,1
2855,1,14.13333333,-48.12637372,0,0,1
2856,1,-200,-1270,0,0,1
2857,1,-340.3333333,-59.80958219,0,0,1
2858,1,2517.333333,-59.40773106,0,0,1
2859,1,14.48333333,-56.11840264,0,0,1
2860,3,375.8333333,-2.896706419,1,0,0
2861,3,-416.3333333,-122.4371033,0,0,0
2862,1,402.1666667,109.2982986,0,0,1
2863,1,107,-228.9108929,0,0,1
2864,1,71.83333333,-57.74954865,0,0,1
2865,1,336,42.59844205,0,0,0
2866,1,-191.1666667,-59.40122366,0,0,1
2867,1,-196.1666667,-23.87840981,0,0,1
2868,1,373,-56.87794638,0,0,1
2869,1,-370.6666667,-30.88976574,0,0,1
2870,1,635.8333333,133.7478686,0,1,0
2871,3,3668.833333,-2022.039442,0,1,0
2872,1,-18.83333333,-110.0114575,1,0,1
2873,1,20.8,-59.48961596,0,0,1
2874,1,-161.3333333,-51.71234027,0,0,1
2875,1,-157,-59.98558989,0,0,1
2876,1,72.83333333,-60,0,0,1
2877,1,601.3333333,-26.98687054,0,1,0
2878,1,327.6666667,-101.0865979,0,1,0
2879,1,20.66666667,153.6155918,0,1,0
2880,1,3809.666667,-35.32790081,0,1,1
2881,2,1280.333333,-354.7122346,0,1,0
2882,1,107.8333333,-280.380688,1,1,1
2883,1,-195.6666667,-59.90339544,0,0,1
2884,1,248.1666667,121.1294115,0,0,0
2885,1,308.5,161.8578387,0,0,0
2886,1,750.1666667,198.3087262,0,0,0
2887,1,-33.16666667,-178.8106051,0,1,0
2888,1,808.8333333,152.9201814,0,1,0
2889,1,173.8333333,42.52173923,0,0,0
2890,1,77.66666667,150.036207,0,0,0
2891,1,570.9833333,-115.1032529,0,1,1
2892,2,-97.83333333,-365.0636082,0,1,0
2893,1,272.5,-186.8852659,0,0,1
2894,1,47.16666667,-48.70512621,0,0,1
2895,1,-140,-60,0,0,1
2896,1,736,-60,0,0,1
2897,1,38.7,-9.530027231,0,0,1
2898,1,-48.16666667,-284.8329396,0,0,0
2899,1,-140,-60,0,0,1
2900,1,-308.8333333,-42.75028671,0,0,1
2901,1,-379.5,-59.85020383,0,0,1
2902,1,1834,-292.1979796,0,1,1
2903,1,84.7,-53.22920411,0,1,1
2904,1,-259,-59.96869225,0,0,1
2905,1,-0.5,-218.6500297,0,1,1
2906,1,-212.6666667,-59.89636866,0,0,1
2907,1,760.1666667,-59.99191856,0,0,1
2908,1,-320,-60,0,0,1
2909,1,-210.4666667,-60,0,0,1
2910,2,3020.5,-899.2595561,0,1,0
2911,1,424.1666667,29.41113289,1,1,0
2912,1,-50,-1226,0,0,1
2913,1,2833,-60,0,0,1
2914,1,402.8333333,120.5134013,0,0,0
2915,1,-140.8333333,119.4655652,0,1,0
2916,1,140.6666667,-0.082568727,0,1,0
2917,1,-214.1666667,-59.75226246,0,0,1
2918,1,-78.46666667,-59.64685674,0,0,1
2919,1,-194.6666667,-29.76107269,0,0,1
2920,2,947.7,12.68402945,0,1,1
2921,1,506.3333333,-114.0731264,0,0,0
2922,1,-80.16666667,11.43625634,0,1,1
2923,1,17.33333333,-42.82664045,0,1,1
2924,1,-189,-57.50310493,0,0,1
2925,1,39.16666667,-138.0411177,0,1,0
2926,1,3287.333333,-88.99082808,0,1,1
2927,1,994.6666667,115.6354157,0,1,0
2928,1,232.3333333,-21.478712,0,1,0
2929,2,26,-145.462699,0,1,1
2930,1,309.0333333,-49.40650074,0,1,1
2931,1,-39.33333333,489.0315213,1,1,0
2932,2,-1023.333333,-95.14371672,0,1,0
2933,1,81.33333333,-18.5438919,0,1,1
2934,1,205.3333333,-39.44607872,0,1,0
2935,1,1.5,-209.0380556,0,1,1
2936,1,1139.383333,-7.129144229,0,1,1
2937,1,-63.5,-101.7584397,0,1,1
2938,1,817.2833333,92.99111168,0,1,1
2939,1,96.83333333,-43.12782955,0,1,0
2940,1,-46.16666667,-180.3561916,0,1,1
2941,1,106.3333333,-33.95251342,0,1,0
2942,1,390.8333333,7.109309401,0,1,0
2943,1,364,-67.35888853,0,0,0
2944,1,225.8333333,-28.82553019,0,0,1
2945,1,495.1666667,-111.9489629,0,0,0
2946,1,378.05,-27.37525191,0,1,1
2947,1,211.9666667,-28.9729102,0,0,1
2948,1,-50,-155,0,0,1
2949,1,111.5,-8.631152017,0,0,1
2950,1,-31.16666667,-53.13342357,0,0,1
2951,1,413.1666667,31.65626933,0,1,0
2952,1,889.8333333,52.98670003,0,1,0
2953,1,-125,-59.4894588,0,0,1
2954,1,3129,-10.38876645,0,1,1
2955,1,-139,-106.7377605,0,1,0
2956,2,-180.1333333,-560.6578301,0,1,1
2957,1,-151.3333333,-52.30562472,0,0,1
2958,1,3610,-260.3980961,0,1,1
2959,1,127.5,-22.77379633,0,1,0
2960,1,28.83333333,17.39150132,0,1,0
2961,1,4.666666667,-59.89980628,0,0,1
2962,1,-163.1666667,-59.84008399,0,0,1
2963,1,-380,-968,0,0,1
2964,1,-31.5,-37.70451965,0,0,0
2965,1,-163,-30.09927082,0,0,1
2966,1,-380,-1672,0,0,1
2967,1,1008.333333,-139.5727153,0,1,0
2968,1,-111.6666667,-10.6698865,0,0,1
2969,1,163,-132.5031098,0,0,1
2970,1,545,32.60108306,0,1,0
2971,1,-94.08333333,-58.24730284,0,0,1
2972,1,-140,-60,0,0,1
2973,1,-200,-237,0,0,1
2974,1,201.8333333,-57.10009013,0,0,1
2975,1,-370.3333333,-59.91421465,0,0,1
2976,1,-122.3333333,-59.98095226,0,0,1
2977,1,-92.98333333,-54.57117901,0,0,1
2978,1,62.33333333,54.05386159,0,0,0
2979,1,-260,-1168,0,0,1
2980,1,356.3333333,45.87627935,0,0,0
2981,1,1476.333333,-21.601711,0,0,0
2982,1,676.8333333,89.18524454,0,0,0
2983,1,-176.1666667,-32.77690156,0,0,1
2984,1,1075.333333,5.428318235,0,1,0
2985,1,-140,-1.919470787,0,0,1
2986,1,73.33333333,-59.83886909,0,0,1
2987,1,1639.4,224.841238,0,0,1
2988,1,-185.1666667,-47.89441834,0,1,1
2989,1,77.66666667,-36.40592895,0,1,0
2990,1,1136,-220.2149235,0,1,1
2991,1,-44,-122.114019,0,1,1
2992,3,106.8333333,504.4508111,0,1,0
2993,1,-376.1666667,-59.972778,0,0,1
2994,1,11,-192.1063953,0,0,1
2995,1,-193.1666667,-93.77900635,0,0,1
2996,1,-349,-59.94460456,0,0,1
2997,1,-345.1666667,-59.99648536,0,0,1
2998,1,75.83333333,-299.7964268,0,0,1
2999,1,-140,-60,0,0,1
3000,1,-36.66666667,-48.62762217,0,0,1
3001,1,456,-52.91470242,0,0,1
3002,1,46.16666667,-59.78850665,0,0,1
3003,1,2.833333333,-123.8549674,0,0,1
3004,1,-54.2,-59.8198517,0,0,1
3005,1,443.8,13.43415991,0,0,1
3006,1,87.83333333,-59.81244295,0,0,1
3007,1,-266.1666667,-49.2060872,0,0,1
3008,1,-197.3333333,-59.90078163,0,0,1
3009,1,-200,-59.99981689,0,0,1
3010,1,-137,-39.67335389,0,0,1
3011,1,-146.5,-60,0,0,1
3012,1,-18.33333333,-297.8013896,1,0,1
3013,1,238.5,-58.17273148,0,0,1
3014,1,31.5,-40.44328941,0,0,1
3015,1,772.6666667,-59.99910814,0,0,1
3016,1,-50,-137,0,0,1
3017,1,-187.6666667,-58.17590351,0,0,1
3018,1,117.35,-91.66036243,0,0,1
3019,1,-190.6666667,-59.55216281,0,0,1
3020,1,-298.3333333,-59.97687253,0,0,1
3021,1,-140,-60,0,0,1
3022,3,-878.8,-582.0581696,0,1,1
3023,1,991.8333333,-225.6370445,0,0,1
3024,2,3195.5,-494.9900244,0,1,1
3025,1,298.8333333,-126.9214918,1,1,0
3026,1,-22,-100.3829121,0,1,1
3027,1,371.8333333,-24.51226083,0,1,1
3028,1,-50,1206,0,0,1
3029,1,-48.16666667,-299.6897373,0,0,1
3030,1,293,-8.422309991,0,1,0
3031,1,-111.6666667,-59.99776095,0,0,1
3032,1,-140,-60,0,0,1
3033,1,264.6666667,-26.33177119,0,1,1
3034,1,1027,-60,0,0,1
3035,1,-48.83333333,-298.9542522,0,0,1
3036,1,536.8666667,10.81068941,0,0,1
3037,1,-140,-60,0,0,1
3038,1,187.5,-59.96955421,0,0,1
3039,1,-380,1726,0,0,1
3040,1,-235,-59.64526766,0,0,1
3041,1,436.6666667,-9.787489024,0,0,1
3042,1,-29,-227.0486934,0,0,1
3043,1,-40.83333333,-269.4780849,0,0,1
3044,1,-128.1666667,-42.82860613,0,0,1
3045,1,216.5,-60,0,0,1
3046,1,2380,-60,0,0,1
3047,1,139.3333333,-60,0,0,1
3048,1,-11.83333333,-59.48406653,0,0,1
3049,1,-50,-299.9507589,0,0,1
3050,1,55.83333333,-299.4073909,0,0,1
3051,1,-50,727,0,0,1
3052,1,-171.8333333,-59.66108551,0,0,1
3053,1,95.83333333,-59.79394731,0,0,1
3054,1,54.16666667,283.7091689,0,0,0
3055,1,-177,-25.92856162,0,0,1
3056,1,-83.66666667,-53.64740189,0,0,0
3057,1,40.8,-59.87535741,0,0,1
3058,1,-59.33333333,-59.99793921,0,0,1
3059,1,-199.8333333,-60,0,0,1
3060,1,-53.5,-11.33976303,0,0,1
3061,1,-367,-59.77726412,0,0,1
3062,1,2666.166667,-59.70420418,0,0,1
3063,1,-49.5,-59.76770774,0,0,1
3064,1,1218.833333,-73.74074493,0,0,0
3065,1,70.33333333,-59.83258386,0,0,1
3066,1,-124.2833333,-59.93684491,0,0,1
3067,1,-159.6666667,-59.73015985,0,0,1
3068,1,313.75,-59.70453609,0,0,1
3069,1,120,-60,0,0,1
3070,1,-114.6666667,-59.92762401,0,0,1
3071,1,368.3333333,-0.242827285,0,1,0
3072,1,1844.833333,-59.85214317,0,1,0
3073,1,1709,-124.5823131,0,1,0
3074,1,-58.26666667,-36.3832531,0,0,1
3075,1,-15.5,45.02885677,0,0,0
3076,1,282,57.05891094,0,0,0
3077,1,1957.666667,46.88764204,0,0,1
3078,1,-14.83333333,205.4426441,0,0,0
3079,1,287.3333333,54.16886327,0,0,0
3080,1,-192,-60,0,0,1
3081,1,-380,691,0,0,1
3082,1,933.6666667,165.3821082,0,1,0
3083,1,-159.3333333,-0.242772969,0,0,1
3084,1,660,-271.2324842,0,1,1
3085,1,11.33333333,63.32298661,0,0,0
3086,1,-50,1907,0,0,1
3087,1,-116.8333333,-59.5445828,0,0,1
3088,1,-8.5,-59.92062311,0,0,1
3089,1,-42.66666667,-182.7911504,0,1,1
3090,1,-35.66666667,-59.94180853,0,0,1
3091,2,152.1666667,-237.3446567,0,1,1
3092,1,68,105.4931371,0,0,1
3093,1,263.3333333,-78.82588058,0,1,0
3094,1,-103.3333333,-59.93878439,0,0,1
3095,1,240.6666667,-387.899244,0,1,0
3096,1,-19.16666667,-240.0320854,0,0,1
3097,1,-200,-59.82058263,0,0,1
3098,1,-365.3333333,-58.05540224,0,0,1
3099,1,175.6666667,-11.58924042,0,0,1
3100,1,-198.5,-59.97188218,0,0,1
3101,1,16.16666667,3.233915275,0,1,1
3102,1,-21.5,-299.9576679,0,0,1
3103,1,-40.5,1.645554577,0,1,0
3104,1,3866.166667,109.7841683,0,1,0
3105,1,206.5,178.8500197,0,1,0
3106,1,1242.833333,100.1262327,0,0,0
3107,1,65.83333333,-5.728006374,0,1,0
3108,1,-204.1833333,-55.86144741,0,0,1
3109,1,-199.3333333,-29.59018707,0,0,1
3110,1,1034.5,65.58924975,0,1,0
3111,1,-309.3333333,148.6843779,0,0,0
3112,1,-183.5,-34.49142267,0,0,0
3113,1,400,-59.48559036,0,0,1
3114,1,129.3333333,83.89943163,0,0,0
3115,1,235.6666667,25.74160025,0,0,0
3116,1,-146.8333333,-59.92988237,0,0,1
3117,1,30,-169.6873949,0,0,1
3118,1,185.6666667,-33.06530696,0,1,1
3119,1,-450,1312,0,1,1
3120,1,17.83333333,246.5495336,0,1,0
3121,1,374,-298.4212442,0,0,1
3122,1,770.3333333,4.796447873,0,0,1
3123,1,334.5,-226.8239271,0,1,0
3124,1,28.83333333,-135.981307,0,1,1
3125,1,-78.83333333,-61.08249145,0,0,0
3126,1,583.6666667,74.30224727,0,0,0
3127,1,-199.1666667,-45.39290848,0,0,1
3128,1,-50,154,0,0,1
3129,1,67.16666667,-59.82539324,0,0,1
3130,1,-308.3333333,-59.8022174,0,0,1
3131,1,3896.666667,-59.8598156,0,1,1
3132,1,3706,-59.96227042,0,0,1
3133,1,58.83333333,-14.91391763,0,1,0
3134,1,30.33333333,120.7485439,0,0,0
3135,1,-140,-60,0,0,1
3136,1,184.7833333,196.2880615,0,1,1
3137,1,1345.5,-0.633233738,0,0,1
3138,1,-184.3333333,-47.47298193,0,0,1
3139,1,-78.5,-52.36555836,0,0,1
3140,1,174.6666667,-47.19735821,0,0,1
3141,1,-126.8333333,-60,0,0,1
3142,1,-16.83333333,-59.84052157,0,0,1
3143,1,-140,-60,0,0,1
